text,sentiment,label,predicted_label_stacking
laku busuk lalu beri alas busuk sekarang lempar tai sembunyi tangan lalu nunjuk yang lain malu klakuan dukung aniessandi,negative,0,0
kasi masjid jadi alat tempat balas dendam takbir lontar untuk muas benci benar parah dukung aniessandi,negative,0,0
aniessandi bhinekatunggalika isusara kubu aniessandi seru stop politisasi kebhinekaan,negative,0,0
syuhadatps siap kawal kami siap mati kawal menang aniessandi anieskalahmuslimmarah,negative,0,0
hari ini bhineka tunggal ika tidak akan laku karena kita di hdapkan dengan pilih yang beda aniessandi stoppolitisasibhinneka,negative,0,0
jangan jiplak program okeoce hasil bikin dukung nista agama,negative,0,0
garansi nya global kak refurbish garansi bank okeoce hari kalau cacat produksi boleh tukar jadi ingin kata kasar,negative,0,0
karang bunga buat pak ahokdjarot doang nih buat anissandi mana grining face with smile eye,negative,0,0
jadi kalau kalah pasti badja buat curang picik grimacing face prabowo sebut aniessandi akan menang pilkada dki jika tidak curang,negative,0,0
kenapa waktu kampanye sandi malah ke cianjur anies minta dukung aher hhmm jabar siap landa aniessandi zippermouth face siap kalah pilkada,negative,0,0
paslon aniessandi kl kalah pilkadadki pindah nyalon ke kab bogor kyknya cocok nih bogor butuh entrepreneurship and education,negative,0,0
anies sandi menang pilkada dki terimakasihfpi,negative,0,0
yang bilang anies sandi menang pilkada dki karena menang di visi misi dan program mereka untuk jakarta boleh dong rt zippermouth face,negative,0,0
paslon aniessandy curang kampanye masuk keluar masuk masjid musolah masa seperti itu kampanye politik pilkadatiap aji bagi duit,negative,0,0
dan nginulpun diam face without mouth dacademy salam okeoce coblospecinya,negative,0,0
wajah politik santun penuh kata manies tabur wacana dusta dan sandiwara okeoce salambersama tetapahok saya,negative,0,0
hati provokasi ya teman ini bukan wajah islam ini wajah politik disappointed face,negative,0,0
orang kaya mah bebas tajir melintir alhamdullilah okeoce,negative,0,0
oh ya okeoce,negative,0,0
debatfinalpilkadadki hhahahaa okeoce atau okengoceh,negative,0,0
memang pantasdipecat karena bikin masyarakat tambah bego okeoce salambersama dp gubernurgu,negative,0,0
boss bisa cabut pasang kaya bijak reklamasi okeoce,negative,0,0
ahok masuk akal anies manismanis bullshit debatpilkadadki okeoce teamanies teamahok,negative,0,0
yang penting ngecap tidak lucu juga kan kalau diam saja okeoce,negative,0,0
mbak ira kusno baju tidak pas kurang cerah sedikitapa gara blush on nya ya okeoce jadi tegang itu yang lagi debat smiling face with open mouth cold sweat kurangpenting,negative,0,0
jangan susah pak tanya bisa okeoce saja,negative,0,0
apa tanya jawab pasti okeoce debatpilkadadki,negative,0,0
fahri harap aniessandi loyal ke jokowi pilkadadki,positive,2,2
selamat untuk pasang no anies sandi pilkadadki mari kita tingkat satu indonesia,positive,2,2
selamat untuk pasang no anies sandi pilkadadki duren tiga selatan,positive,2,2
prabowo yakin aniessandi menang pilkadadki,positive,2,2
selamat pak aniessandigubernur dan wakil gubenur kami moga selalu amanah jakartaelection pilkadadki,positive,2,2
moga program gubernur pilih wujud nyata dan program yang sedang jalan sesuai harap pilkadadki,positive,2,2
heyyang menang jangan sombong yang kalah jangan marah pilkadadki,positive,2,2
pilkadadki jika ahok djarot menang mereka tinggal lanjut tugas mereka dan jika anis sandi menang mudahmudahan bisa lebih baik,positive,2,2
selamat buat anies sandi yang unggul dalam hitung cepat pilkadadki,positive,2,2
sandi yakin menang minimal di tps sendiri pilkadadki,positive,2,2
ornamen betawi hias tps tempat anies nyoblos pilkadadki tps,positive,2,2
neng lihat expresinya gubernurbarudkijakarta miladpks aniessandi salambersama,positive,2,2
ini janji kampanye aniessandi bidang wirausaha pilkadadki aniessandi aniessandimenang klikwarga suarart,positive,2,2
aku bukan orang jakarta tapi saya doa untuk aniessandi,positive,2,2
karang bunga mati karena ahoktumbang kekuasaannyaakan segera akhir welcome aniessandi,positive,2,2
masih putar pilkadadki anies aniessandi ahok jakarta,positive,2,2
terima kasih kepada warga jakarta yang telah pilih aniessandi khusus warga kebayoran baru kita kawal amanah ummat ini salambersama,positive,2,2
pasang aniessandi rupa pasang yang ideal untuk merajutjakartakembali dari dinamika yang jadi ibu kota jakarta ilc,positive,2,2
fakta pilih aniessandi sepakat untuk ahokforbali sbaliknya pmilih ahok yang gmana janganhipokrit,positive,2,2
saksi live rajut jakarta kembali sama bang anies dan bang sandi tvone aniessandi,positive,2,2
rindu ini capai klimaks akan sosok gubernur jakarta yang cinta persija insha allah chant aniessandi pun gema di stadion,positive,2,2
sambil nunggu hasil resmi kpu yuk kawal aniessandi rangkul smua,positive,2,2
silaturahmi sama temanteman media yang lama ini ikut giat kampanye kami terima kasih semua salam sama aniessandi,positive,2,2
era aniessandi pasti tidak ada lagi ucap paham nenek loe ucap yang ada hanya prilaku santun,positive,2,2
rumah dp pemprov harus subsidi rp juta per unit programaniessandi janjikampanye aniessandi,positive,2,2
menang aniessandi menang warga jakarta umat islam masih harus terus juang tuntut adil hukum hadap ahokpenistaagama,positive,2,2
ahok temanahok aniessandi teman ahok minta aniessandi harus lebih baik dari ahok,positive,2,2
moga lebur semua rawan jadi rawan jakarta yang bersatuaniessandi satu,positive,2,2
cfd sama sandiaga unoserurame sehat aniessandi gubernurdkijakarta okeoce,positive,2,2
tim transisi aniessandi usul program dp masuk apbd nasional aniessandi apbd dp masuk program t,positive,2,2
ahokdjarot yang terap open government good governance dengan triple pasword untuk apbd dki bantu aniessandi realisasi program,positive,2,2
tuduh dukung aniessandi ekstrimis itu seperti momen gagal fokus adaaqua cc,positive,2,0
kita jangan biar aniessandi keluar dari komitmen tetap jadi dukung yang selalu ingat tegur kritisi,positive,2,2
aniessandi harus satu warga jakarta yang belah aniessandi pilkadadki,positive,2,2
kami percaya di bawah pimpin aniessandi jakarta akan jadi lebih santun jakarta lebih baik lagi jakarta yang lebih luar biasa,positive,2,2
aniessandi itu pimpin yang akan ada ditengahyang akan rangkul smua masyarakatnyatanpa beda suku agamaras dan antargolongan,positive,2,2
polda minta objektif selidik kasus sandiaga uno merahputih sandiagauno aniessandi jakarta,positive,2,2
kompas tv sandiaga uno jakarta aniessandi kompas,positive,2,2
maju terus pak ht sama aniessandi jadi sejuk dan satu bangsa dan sama maju jakarta ke yang lebih baik lagi,positive,2,2
tidak usah ngawur lah aniessandi pihak pada usaha dan rakyat beda dengan ahok yang hanya pro kembang,positive,2,0
saran untuk aniessandi dalam wujud program dana milyarrw butuh tuju dprd dan untuk cegah korupsi,positive,2,2
saran untuk aniessandi agar reklamasi dpt batal agar bicara dengan perintah pusat,positive,2,2
lsi jelang pilkada suara ahok tinggal jauh dari anies aniessandimenang gubernurgu okeoce,positive,2,0
bismillah moga tahun ini ada gubernur baruu aniesjawarajakarta gubernurkuaniesbaswedan okeoce tolakreklamasi,positive,2,2
tarik yang penting sesuai hati nurani ok hand ok hand ok hand pilkada pilkada pilkadadki pilkadadki jakartaelection,positive,2,2
selamat atas hasil tikotumbangkantoke pilkadadki pilkadadki pilkadajakarta ok hand,positive,2,2
macammacam ya ramai pilkada dki ada yang potong nenen yang jago ngeles karena ramal selamat pak aniessandi pilkadadki,positive,2,2
moga janji gubernur baru penuh folded hands pilkadadki pilkadadki,positive,2,2
jakarta benarbenar milik indonesia terima kasih pak jakartamemilih jakartamemilihjawara pilkadadki pilkadadki,positive,2,2
pilih ok hand ok hand ok hand pilkadaputarankedua pilkadadki pilkadadki,positive,2,2
allahuakbar x jakartakece jakarta pilkadadki pilkadadki akucoblosaniessandi,positive,2,0
doain daerah sendiri dulu saja gub nya bagaimana folded hands aa gym kritik syukur aniessandi usai menang di pilkada dki,positive,2,0
alesha saja milih no masa kita tidak smiling face with sunglasses salam jari aniessandy,positive,2,2
adjrot adjrot ada ada saja habis akal ya untuk kalah aniessandy kandidat favorit lovered lovered,positive,2,2
sayang aniessandy tidak datang kalau datang pasti acara tambah keren ok hand ok hand ahokdjarotdirosi,positive,2,2
garudaindonesia indonesia motivator motivatorindonesia bicara trainer latih coach katabijak wisdom ahokdjarot aniessandy,positive,2,2
kita semua saudara pilkadaserentak pilkadadki ahy ahokjarot agussylvi aniessandy indonesia,positive,2,2
salambersama okeoce jakarta coblosnomor,positive,2,2
okeoce ok hand ok hand ok hand,positive,2,2
pak anies jadi pempmpinnya maju terus pak ke jalan yang di ridhoi allah thumbs up thumbs up okeoce aniessandi,positive,2,2
saya hanya coba terap apa yang harus saya laku okeoce ok hand,positive,2,2
sekarang saat brgabung dukung usaha yang pimpin jelas seperti ust yusuf mansyur folded hands okeoce pribumi muslimlawanrasis,positive,2,2
ada masalah dengan kebhinnekaan kayak tidak ada deh kalau kita fokus okeoce insyaalloh akan okeoke saja ok hand,positive,2,2
jakartakece debatfinalpilkadajkt okeoce ya jumatbarokah,positive,2,2
dengan jaring okeoce saat ini sudah bisa hadir okeoce mart ok hand sambutgubernurbaru,positive,2,2
ingat pilih no di tanggal april nanti ya kakak ok hand okeoce pilihaniessandi aniessandi,positive,2,2
